row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,profit,year_month,shipping_days,cost,profit_margin_%,quantity,discount,orders
3925,CA-2015-103940,2015-09-17,2015-09-21,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103.0,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,30.28,7.86,2015-09,4,22.42,25.957727873183618,5,0.09,14
3929,CA-2017-162082,2017-03-14,2017-03-17,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550.0,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241.332,35.44,2017-03,3,205.892,14.685164006430973,9,0.2,7
3932,CA-2017-132094,2017-08-26,2017-09-02,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",5.472,1.0,2017-08,7,4.472,18.274853801169588,6,0.17,20
3934,CA-2018-123001,2018-09-02,2018-09-08,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309.0,West,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9.4,1.91,2018-09,6,7.49,20.319148936170212,1,0.15,33
3937,CA-2016-118955,2016-06-16,2016-06-20,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,75051.0,Central,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,28.752,8.2,2016-06,4,20.552,28.519755147468,1,0.07,6
3940,US-2017-143448,2017-12-10,2017-12-10,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Greenwood,Indiana,46142.0,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,142.85,2017-12,0,1282.0500000000002,10.025264930872341,6,0.25,13
3941,CA-2018-117863,2018-05-18,2018-05-23,Standard Class,TS-21340,Toby Swindell,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2.03,2018-05,5,12.530000000000001,13.94230769230769,2,0.21,17
3943,CA-2018-160458,2018-05-27,2018-05-29,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,4.77,2018-05,2,21.150000000000002,18.402777777777775,2,0.17,11
3944,US-2017-142685,2017-06-23,2017-06-30,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Buffalo,New York,14215.0,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,835.17,210.21,2017-06,7,624.9599999999999,25.169725924063368,4,0.1,11
3945,CA-2017-133144,2017-05-16,2017-05-21,Second Class,DO-13435,Denny Ordway,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,17.34,-0.4,2017-05,5,17.74,-2.306805074971165,2,0.37,4
3946,CA-2018-167871,2018-11-18,2018-11-23,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Homestead,Florida,33030.0,South,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,44.384,10.26,2018-11,5,34.124,23.11643835616438,1,0.12,21
3948,CA-2017-119963,2017-11-18,2017-11-22,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506.0,Central,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,6.368,1.84,2017-11,4,4.5280000000000005,28.894472361809044,8,0.06,12
3952,CA-2015-121167,2015-11-28,2015-11-30,Second Class,MO-17500,Mary O'Rourke,Consumer,United States,Freeport,New York,11520.0,East,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,3.39,2015-11,2,13.858,19.654452690166977,3,0.15,13
3953,US-2017-151862,2017-03-01,2017-03-08,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Denver,Colorado,80219.0,West,TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159.984,23.22,2017-03,7,136.764,14.513951395139513,8,0.21,5
3954,CA-2018-152961,2018-01-15,2018-01-19,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Quincy,Massachusetts,2169.0,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,4.17,2018-01,4,8.53,32.83464566929134,2,0.02,8
3955,CA-2015-133228,2015-04-04,2015-04-09,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Detroit,Michigan,48205.0,Central,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,1.06,2015-04,5,4.41,19.37842778793419,5,0.16,8
3957,CA-2017-114951,2017-06-26,2017-07-03,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94109.0,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,-0.65,2017-06,7,22.79,-2.935862691960253,6,0.38,16
3958,CA-2017-156573,2017-05-29,2017-06-02,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,11.277,2.84,2017-05,4,8.437,25.18400283763412,2,0.1,5
3961,CA-2016-113901,2016-10-19,2016-10-24,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Detroit,Michigan,48227.0,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,38.28,9.06,2016-10,5,29.22,23.667711598746084,8,0.11,6
3963,CA-2018-134838,2018-02-19,2018-02-20,First Class,ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,90045.0,West,OFF-AR-10000634,Office Supplies,Art,Newell 320,12.84,2.33,2018-02,1,10.51,18.146417445482868,6,0.17,4
3965,CA-2017-120257,2017-09-22,2017-09-28,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,2.65,2017-09,6,5.2219999999999995,33.66361788617886,8,0.01,11
3966,CA-2015-164910,2015-11-12,2015-11-17,Second Class,DM-13345,Denise Monton,Corporate,United States,Asheville,North Carolina,28806.0,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,7.872,2.58,2015-11,5,5.292,32.77439024390244,8,0.02,9
3967,CA-2017-149902,2017-04-01,2017-04-06,Standard Class,DW-13540,Don Weiss,Consumer,United States,New York City,New York,10024.0,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,25.91,2017-04,5,62.13000000000001,29.429804634257156,1,0.06,17
3968,CA-2017-146010,2017-05-20,2017-05-23,First Class,EH-14125,Eugene Hildebrand,Home Office,United States,Colorado Springs,Colorado,80906.0,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,40.635,9.8,2017-05,3,30.834999999999997,24.117140396210164,4,0.11,5
3969,US-2016-163685,2016-06-01,2016-06-05,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,San Antonio,Texas,78207.0,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,1.55,2016-06,4,4.178,27.06005586592179,4,0.08,7
3971,CA-2015-135090,2015-11-22,2015-11-26,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,53.82,12.87,2015-11,4,40.95,23.913043478260867,7,0.11,8
3972,CA-2016-132374,2016-02-22,2016-02-24,Second Class,PS-19045,Penelope Sewall,Home Office,United States,Sterling Heights,Michigan,48310.0,Central,OFF-AR-10001615,Office Supplies,Art,Newell 34,79.36,27.02,2016-02,2,52.34,34.047379032258064,8,0.01,1
3973,CA-2017-167556,2017-03-29,2017-04-02,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009.0,East,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",13.48,2.11,2017-03,4,11.370000000000001,15.652818991097922,5,0.19,9
3977,US-2017-116400,2017-10-22,2017-10-24,First Class,EB-13930,Eric Barreto,Consumer,United States,Richmond,Virginia,23223.0,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,7.06,2017-10,2,32.86,17.685370741482963,3,0.17,5
3978,CA-2018-101308,2018-10-02,2018-10-07,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105.0,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,8.94,2.74,2018-10,5,6.199999999999999,30.648769574944073,3,0.04,26
3980,CA-2015-114517,2015-12-23,2015-12-27,Standard Class,TH-21235,Tiffany House,Corporate,United States,New York City,New York,10024.0,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,53.316,7.4,2015-12,4,45.916000000000004,13.879510841023333,5,0.21,9
3982,CA-2018-119564,2018-12-15,2018-12-20,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Seattle,Washington,98115.0,West,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,5.32,2018-12,5,17.45,23.364075537988583,7,0.12,5
3983,CA-2017-135265,2017-07-07,2017-07-09,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045.0,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",287.968,45.29,2017-07,2,242.67800000000003,15.727441937993108,9,0.19,15
3986,CA-2017-108735,2017-04-17,2017-04-21,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,Lakewood,California,90712.0,West,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,38.99,2017-04,4,218.50900000000001,15.14180637594709,4,0.2,5
3987,CA-2018-112333,2018-04-08,2018-04-14,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,7060.0,East,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2591.56,393.92,2018-04,6,2197.64,15.200111129975769,7,0.2,8
3989,US-2017-159415,2017-04-17,2017-04-22,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Columbia,Tennessee,38401.0,South,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,8.11,2017-04,5,71.01,10.25025278058645,7,0.25,5
3990,CA-2015-122588,2015-11-25,2015-11-27,Second Class,AR-10540,Andy Reiter,Consumer,United States,Woonsocket,Rhode Island,2895.0,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,52.96,10.0,2015-11,2,42.96,18.882175226586103,1,0.16,16
3991,CA-2015-137589,2015-11-03,2015-11-08,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Lancaster,Pennsylvania,17602.0,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286.344,61.62,2015-11,5,224.724,21.51957086581175,1,0.14,14
3992,CA-2016-161998,2016-05-01,2016-05-05,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614.0,South,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,7.37,2016-05,4,56.182,11.596802618328299,3,0.23,7
3995,CA-2016-105627,2016-03-08,2016-03-12,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142.0,Central,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,58.11,2016-03,4,454.83000000000004,11.328810387179786,7,0.24,8
4000,US-2016-149629,2016-07-17,2016-07-20,Second Class,MP-17965,Michael Paige,Corporate,United States,Port Saint Lucie,Florida,34952.0,South,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,-5.54,2016-07,3,237.45999999999998,-2.388754743014833,8,0.37,4
4001,CA-2015-116834,2015-10-11,2015-10-16,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115.0,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,63.47,11.13,2015-10,5,52.339999999999996,17.53584370568773,4,0.17,9
4003,CA-2017-145730,2017-03-03,2017-03-08,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207.0,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,66.62,2017-03,5,571.276,10.443708692326023,4,0.25,15
4006,US-2016-168732,2016-12-10,2016-12-16,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076.0,South,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,1.78,0.4,2016-12,6,1.38,22.471910112359552,9,0.13,20
4009,CA-2016-107468,2016-12-18,2016-12-22,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Louisville,Colorado,80027.0,West,OFF-AR-10000634,Office Supplies,Art,Newell 320,6.848,2.39,2016-12,4,4.458,34.90070093457944,8,0.0,7
4010,CA-2018-144463,2018-01-01,2018-01-05,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90036.0,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,-15.41,2018-01,4,489.84000000000003,-3.2481082562232575,8,0.38,10
4011,CA-2018-100811,2018-11-21,2018-11-24,First Class,CC-12475,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.448,2.15,2018-11,3,6.298,25.449810606060602,7,0.1,15
4013,CA-2016-153612,2016-12-22,2016-12-27,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Superior,Wisconsin,54880.0,Central,OFF-AR-10000203,Office Supplies,Art,Newell 336,17.12,3.54,2016-12,5,13.580000000000002,20.67757009345794,8,0.14,3
4014,CA-2016-165624,2016-08-23,2016-08-28,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318.0,South,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,186.17,2016-08,5,356.7700000000001,34.28924006335875,8,0.01,11
4021,CA-2015-154963,2015-06-22,2015-06-27,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013.0,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",170.058,25.82,2015-06,5,144.238,15.183055192934175,4,0.2,7
4024,CA-2018-130764,2018-10-27,2018-10-28,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110.0,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.665,-12.04,2018-10,1,568.7049999999999,-2.162880727187806,8,0.37,12
4026,CA-2018-139311,2018-08-11,2018-08-13,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021.0,Central,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",29.664,7.08,2018-08,2,22.584000000000003,23.867313915857604,7,0.11,6
4030,CA-2018-124296,2018-12-24,2018-12-28,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,70506.0,South,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,479.97,42.67,2018-12,4,437.3,8.890138967018773,5,0.26,16
4032,CA-2017-169957,2017-09-26,2017-09-30,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042.0,West,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,236.88,47.57,2017-09,4,189.31,20.081898007429924,8,0.15,17
4035,US-2017-108777,2017-12-12,2017-12-12,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052.0,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,18.693,5.49,2017-12,0,13.203000000000001,29.369282619162252,7,0.06,10
4037,CA-2016-148859,2016-12-28,2017-01-01,Standard Class,FH-14350,Fred Harton,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",24.816,-0.63,2016-12,4,25.445999999999998,-2.5386847195357833,1,0.38,2
4038,CA-2015-110786,2015-12-29,2016-01-02,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110.0,West,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,24.9,4.29,2015-12,4,20.61,17.228915662650603,7,0.18,16
4045,CA-2016-137750,2016-06-25,2016-06-30,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,San Francisco,California,94110.0,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,204.85,39.42,2016-06,5,165.43,19.24334879179888,6,0.16,10
4046,CA-2016-136378,2016-04-02,2016-04-07,Standard Class,CS-11845,Cari Sayre,Corporate,United States,Houston,Texas,77070.0,Central,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,9.156,2.29,2016-04,5,6.8660000000000005,25.010921799912623,9,0.1,6
4047,CA-2018-100356,2018-10-21,2018-10-25,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,23.992,7.15,2018-10,4,16.842,29.80160053351117,2,0.05,18
4048,US-2016-166520,2016-07-16,2016-07-19,First Class,KE-16420,Katrina Edelman,Corporate,United States,New York City,New York,10035.0,East,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,80.88,16.89,2016-07,3,63.989999999999995,20.88278931750742,3,0.14,7
4050,CA-2018-136350,2018-06-24,2018-06-26,Second Class,GA-14515,George Ashbrook,Consumer,United States,New York City,New York,10011.0,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,35.4,2018-06,2,241.29,12.794101702266072,1,0.22,9
4052,CA-2015-122931,2015-09-29,2015-10-03,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,4.224,1.41,2015-09,4,2.814,33.38068181818181,7,0.02,19
4058,CA-2015-163034,2015-11-24,2015-11-28,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,646.2,120.63,2015-11,4,525.57,18.667595171773442,2,0.16,18
4059,CA-2016-124058,2016-11-20,2016-11-24,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,California,94601.0,West,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,72.744,4.4,2016-11,4,68.344,6.048608819971407,9,0.29,25
4061,CA-2017-129196,2017-11-01,2017-11-07,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,5.81,2017-11,6,62.30199999999999,8.530068123091379,3,0.26,4
4062,US-2016-138716,2016-09-17,2016-09-20,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105.0,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,8.02,2016-09,3,17.012,32.03899009268137,7,0.03,23
4063,US-2017-122182,2017-03-10,2017-03-14,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,39.992,2.87,2017-03,4,37.122,7.176435287057411,9,0.28,7
4064,US-2015-130358,2015-06-23,2015-06-26,First Class,DL-13330,Denise Leinenbach,Consumer,United States,Concord,North Carolina,28027.0,South,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,20.016,4.31,2015-06,3,15.706,21.53277378097522,3,0.13,3
4066,CA-2015-102673,2015-11-01,2015-11-05,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205.0,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,7.52,1.31,2015-11,4,6.209999999999999,17.420212765957448,7,0.18,17
4070,CA-2017-145303,2017-08-28,2017-08-31,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,75081.0,Central,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",13.14,2.35,2017-08,3,10.790000000000001,17.884322678843226,8,0.17,6
4073,CA-2016-156104,2016-12-06,2016-12-08,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Indianapolis,Indiana,46203.0,Central,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,143.23,2016-12,2,856.75,14.323286465729312,5,0.21,24
4074,US-2016-164308,2016-09-24,2016-09-27,First Class,SC-20680,Steve Carroll,Home Office,United States,Broken Arrow,Oklahoma,74012.0,Central,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,821.94,104.76,2016-09,3,717.1800000000001,12.745455872691435,6,0.22,18
4075,CA-2018-108112,2018-11-15,2018-11-20,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Miramar,Florida,33023.0,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",220.064,23.8,2018-11,5,196.26399999999998,10.815035625999709,3,0.24,2
4077,CA-2016-100685,2016-12-19,2016-12-21,Second Class,SM-20950,Suzanne McNair,Corporate,United States,Omaha,Nebraska,68104.0,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,7.04,1.97,2016-12,2,5.07,27.982954545454547,6,0.07,14
4080,CA-2016-165414,2016-12-21,2016-12-24,First Class,LS-17245,Lynn Smith,Consumer,United States,Jacksonville,North Carolina,28540.0,South,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,2.68,2016-12,3,45.296,5.5861263965316,8,0.29,11
4081,CA-2017-140417,2017-09-25,2017-09-29,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,Oregon,97224.0,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",60.048,18.46,2017-09,4,41.588,30.742073008260057,9,0.04,13
4083,US-2018-151316,2018-06-24,2018-06-30,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Decatur,Illinois,62521.0,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,42.77,2018-06,6,140.224,23.372351006043914,6,0.12,9
4085,CA-2018-163692,2018-09-07,2018-09-09,First Class,Dp-13240,Dean percer,Home Office,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.857,-0.13,2018-09,2,7.987,-1.65457553773705,5,0.37,23
4086,CA-2017-111913,2017-08-04,2017-08-06,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823.0,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,302.384,36.42,2017-08,2,265.964,12.044288057569183,3,0.23,8
4089,US-2015-156559,2015-08-19,2015-08-26,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Jonesboro,Arkansas,72401.0,South,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",638.82,82.25,2015-08,7,556.57,12.875301336839797,2,0.22,7
4090,CA-2017-161473,2017-04-01,2017-04-05,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,10035.0,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,4.48,2017-04,4,16.22,21.64251207729469,6,0.13,17
4093,CA-2018-166576,2018-05-16,2018-05-18,First Class,JM-15865,John Murray,Consumer,United States,Akron,Ohio,44312.0,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,52.25,2018-05,2,168.774,23.63996670044882,7,0.11,1
4094,CA-2016-102491,2016-08-24,2016-08-28,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Florence,Kentucky,41042.0,South,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,3080.0,375.23,2016-08,4,2704.77,12.18279220779221,8,0.23,14
4097,CA-2015-116904,2015-09-23,2015-09-28,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,32.4,6.46,2015-09,5,25.939999999999998,19.938271604938272,3,0.15,12
4101,US-2018-102288,2018-06-19,2018-06-23,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095.0,Central,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",2.264,0.41,2018-06,4,1.8539999999999999,18.109540636042404,4,0.17,12
4104,CA-2018-137456,2018-12-21,2018-12-21,Same Day,RB-19465,Rick Bensley,Home Office,United States,Fremont,Nebraska,68025.0,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,15.92,2.62,2018-12,0,13.3,16.457286432160807,5,0.19,11
4105,US-2018-155999,2018-08-07,2018-08-13,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,San Diego,California,92105.0,West,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,159.96,12.46,2018-08,6,147.5,7.78944736184046,4,0.27,17
4107,US-2017-148334,2017-08-22,2017-08-26,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Houston,Texas,77041.0,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,0.98,2017-08,4,3.3320000000000003,22.727272727272727,6,0.12,8
4108,CA-2016-105599,2016-09-07,2016-09-07,Same Day,MC-17275,Marc Crier,Consumer,United States,New York City,New York,10011.0,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,13.96,3.95,2016-09,0,10.010000000000002,28.29512893982808,4,0.07,14
4110,CA-2016-153717,2016-12-25,2017-01-01,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227.0,Central,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,7.9,2016-12,7,66.08,10.678561773452284,1,0.24,16
4114,CA-2016-116687,2016-05-02,2016-05-07,Standard Class,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,77095.0,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,8.856,2.7,2016-05,5,6.156,30.487804878048784,6,0.05,2
